transaction_id;product_id;customer_id;Product_NAME;transaction_date;online_order;order_status;list_price;standard_cost
4867;39;921;;15.06.2017;;Approved;1812,75;525,33
7346;7;921;;15.04.2017;False;Approved;980,37;525,33
10221;55;921;;24.08.2017;False;Approved;1894,19;525,33
10699;29;921;;07.09.2017;False;Approved;543,39;525,33
12138;24;921;;23.04.2017;False;Approved;1777,8;525,33
19786;92;921;;16.11.2017;True;Approved;1415,01;525,33
4896;0;922;;25.06.2017;False;Approved;1199,26;525,33
10813;95;922;;25.06.2017;False;Approved;569,56;525,33
307;35;923;;20.04.2017;False;Approved;1403,5;525,33
10270;0;923;;03.03.2017;False;Approved;202,62;525,33
12111;92;923;;18.03.2017;False;Approved;1890,39;525,33
15648;0;923;;28.11.2017;False;Approved;71,49;525,33
16147;54;923;;02.11.2017;True;Approved;1807,45;525,33
17607;0;923;;10.01.2017;True;Approved;100,35;525,33
18302;0;923;;04.10.2017;False;Approved;543,39;525,33
3831;97;924;;12.09.2017;True;Approved;202,62;525,33
6415;66;924;;26.06.2017;;Approved;590,26;525,33
9305;20;924;;18.03.2017;False;Approved;1775,81;525,33
10068;11;924;;18.01.2017;False;Approved;1274,93;525,33
10519;73;924;;08.02.2017;False;Approved;1945,43;525,33
13649;90;924;;03.06.2017;True;Approved;363,01;525,33
17384;58;924;;27.08.2017;False;Approved;912,52;525,33
19757;15;924;;04.01.2017;True;Approved;958,74;525,33
19955;31;924;;17.03.2017;False;Approved;230,91;525,33
1753;0;925;;25.07.2017;False;Approved;149,3;525,33
3122;27;925;;14.12.2017;True;Approved;499,53;525,33
8590;8;925;;18.12.2017;False;Approved;1703,52;525,33
9664;29;925;;22.11.2017;True;Approved;543,39;525,33
10848;83;925;;17.08.2017;True;Approved;2083,94;525,33
13804;59;925;;06.02.2017;True;Approved;1061,56;525,33
14866;79;925;;03.12.2017;True;Approved;1555,58;525,33
15513;25;925;;06.01.2017;True;Approved;1538,99;525,33
16369;50;925;;21.06.2017;False;Approved;175,89;525,33
18081;25;925;;20.03.2017;True;Approved;1538,99;525,33
3109;49;926;;19.08.2017;True;Approved;533,51;525,33
11618;92;926;;27.09.2017;False;Cancelled;1415,01;525,33
11622;97;926;;28.11.2017;True;Approved;202,62;525,33
12533;81;926;;16.07.2017;False;Approved;586,45;525,33
16465;16;926;;08.08.2017;True;Approved;1661,92;525,33
19604;74;926;;18.12.2017;False;Approved;1228,07;525,33
76;22;927;;10.03.2017;False;Approved;60,34;525,33
11278;24;927;;16.02.2017;True;Approved;1777,8;525,33
19489;75;927;;08.03.2017;True;Approved;1873,97;525,33
814;0;928;;24.07.2017;False;Approved;290,62;525,33
1860;4;928;;22.07.2017;False;Approved;1483,2;525,33
4984;0;928;;08.04.2017;False;Approved;12,01;525,33
6097;86;928;;18.03.2017;True;Approved;774,53;525,33
7301;0;928;;17.07.2017;False;Approved;569,56;525,33
8337;56;928;;19.12.2017;False;Approved;688,63;525,33
8959;35;928;;04.10.2017;True;Approved;1403,5;525,33
19524;18;928;;18.05.2017;True;Approved;1148,64;525,33
1729;69;929;;25.08.2017;False;Approved;792,9;525,33
8574;3;929;;04.11.2017;False;Approved;2091,47;525,33
11177;81;929;;26.05.2017;True;Approved;586,45;525,33
15390;90;929;;02.09.2017;True;Approved;363,01;525,33
18131;43;929;;31.08.2017;False;Approved;1151,96;525,33
3312;9;930;;29.04.2017;True;Approved;742,54;
13618;23;930;;05.08.2017;True;Approved;688,63;
14296;78;930;;09.12.2017;;Cancelled;1765,3;
1074;33;931;;05.04.2017;False;Approved;1311,44;
6738;31;931;;10.03.2017;False;Approved;230,91;513,85
10345;75;931;;23.01.2017;False;Approved;1873,97;513,85
13205;10;931;;16.01.2017;True;Approved;1466,68;513,85
16183;13;931;;21.10.2017;False;Approved;1163,89;513,85
7188;67;932;;21.03.2017;False;Approved;544,05;513,85
10918;66;932;;08.01.2017;False;Approved;590,26;513,85
12360;92;932;;23.01.2017;False;Approved;1415,01;513,85
15318;31;932;;27.12.2017;True;Approved;230,91;513,85
15878;56;932;;26.10.2017;True;Approved;183,86;513,85
19978;57;932;;08.10.2017;True;Approved;1890,39;513,85
9853;34;933;;22.03.2017;True;Approved;774,53;513,85
15004;38;933;;14.09.2017;False;Approved;1577,53;513,85
16276;83;933;;06.02.2017;False;Approved;2083,94;513,85
17394;20;933;;30.12.2017;False;Approved;1775,81;513,85
17552;14;933;;15.07.2017;True;Approved;1386,84;513,85
1033;49;934;;30.12.2017;False;Approved;533,51;513,85
2214;15;934;;21.07.2017;;Approved;958,74;513,85
3389;3;934;;08.10.2017;True;Approved;2091,47;513,85
4512;66;934;;13.08.2017;True;Approved;590,26;513,85
5734;3;934;;18.08.2017;True;Approved;2091,47;513,85
6772;33;934;;06.10.2017;False;Approved;1311,44;513,85
10845;74;934;;04.09.2017;False;Approved;1228,07;513,85
17852;5;934;;23.04.2017;False;Approved;574,64;513,85
1359;35;935;;27.03.2017;True;Approved;1057,51;513,85
1547;64;935;;10.05.2017;False;Approved;1469,44;513,85
3060;3;935;;14.04.2017;False;Approved;2091,47;513,85
6441;67;935;;08.09.2017;False;Approved;544,05;513,85
8122;35;935;;27.07.2017;False;Approved;1057,51;513,85
10463;43;935;;09.05.2017;True;Approved;1151,96;513,85
10483;52;935;;07.11.2017;False;Approved;1280,28;513,85
221;35;936;;08.05.2017;False;Approved;1403,5;513,85
2199;0;936;;11.02.2017;True;Approved;183,86;513,85
4062;4;936;;12.07.2017;True;Approved;1483,2;513,85
4753;92;936;;27.04.2017;False;Approved;1890,39;513,85
5799;74;936;;28.03.2017;False;Approved;1762,96;513,85
6687;93;936;;03.05.2017;;Approved;1458,17;513,85
7793;98;936;;21.10.2017;True;Approved;795,34;513,85
11632;25;936;;12.05.2017;False;Approved;2005,66;513,85
11931;43;936;;07.08.2017;False;Approved;1555,58;513,85
12388;43;936;;28.11.2017;True;Approved;1555,58;513,85
13199;63;936;;07.09.2017;True;Approved;1992,93;513,85
19359;95;936;;18.05.2017;True;Approved;1073,07;513,85
2760;65;937;;03.11.2017;False;Approved;1807,45;513,85
3698;18;937;;15.12.2017;True;Approved;575,27;513,85
4005;56;937;;19.02.2017;True;Approved;183,86;513,85
5972;58;937;;20.01.2017;False;Approved;912,52;513,85
19475;21;937;;24.06.2017;False;Approved;1071,23;513,85
5641;74;938;;15.09.2017;False;Approved;1228,07;513,85
6318;17;938;;13.09.2017;False;Approved;1024,66;513,85
10319;22;938;;24.08.2017;False;Cancelled;60,34;513,85
11375;27;938;;21.05.2017;False;Approved;499,53;513,85
13338;66;938;;06.01.2017;False;Approved;590,26;513,85
14340;29;938;;13.08.2017;True;Approved;543,39;513,85
14930;32;938;;08.09.2017;False;Approved;642,7;513,85
14960;54;938;;30.10.2017;True;Approved;1292,84;513,85
18058;37;938;;12.05.2017;True;Approved;1793,43;513,85
222;8;939;;08.07.2017;True;Approved;1703,52;513,85
14173;59;939;;01.11.2017;False;Approved;1061,56;513,85
15585;90;939;;03.05.2017;False;Approved;363,01;513,85
18644;26;939;;29.11.2017;False;Approved;1992,93;513,85
348;40;940;;11.08.2017;False;Approved;1458,17;513,85
672;32;940;;22.05.2017;True;Approved;642,7;513,85
1537;4;940;;29.08.2017;False;Approved;1129,13;513,85
16345;96;940;;08.11.2017;False;Approved;1172,78;513,85
19094;44;940;;15.10.2017;True;Approved;1769,64;513,85
484;3;941;;04.05.2017;True;Approved;2091,47;513,85
5465;3;941;;02.03.2017;False;Approved;2091,47;513,85
5585;8;941;;07.01.2017;True;Approved;1703,52;513,85
5763;48;941;;27.11.2017;True;Approved;1762,96;513,85
8964;73;941;;25.11.2017;True;Approved;1945,43;513,85
12497;83;941;;29.06.2017;False;Approved;2083,94;513,85
16388;51;941;;16.03.2017;True;Approved;2005,66;513,85
17468;93;941;;02.06.2017;False;Approved;1065,03;513,85
19415;3;941;;23.04.2017;False;Approved;2091,47;513,85
19940;35;941;;24.08.2017;True;Approved;1057,51;513,85
1922;21;942;;09.08.2017;;Approved;1071,23;513,85
7974;34;942;;17.02.2017;;Approved;774,53;513,85
12958;44;942;;31.05.2017;False;Approved;1769,64;513,85
14116;70;942;;09.01.2017;False;Approved;495,72;513,85
891;40;943;;09.09.2017;True;Approved;1458,17;513,85
4743;21;943;;29.01.2017;False;Approved;1071,23;513,85
7066;44;943;;27.06.2017;False;Approved;1769,64;513,85
10433;13;943;;09.03.2017;False;Approved;1163,89;513,85
14791;73;943;;29.07.2017;True;Approved;1945,43;513,85
15815;79;943;;02.07.2017;;Approved;1555,58;513,85
16446;62;943;;10.03.2017;True;Approved;478,16;513,85
3272;5;944;;05.01.2017;False;Approved;574,64;513,85
8453;50;944;;06.10.2017;;Approved;175,89;513,85
10954;41;944;;19.08.2017;True;Approved;416,98;513,85
11592;41;944;;17.06.2017;True;Approved;416,98;513,85
11808;78;944;;04.04.2017;False;Approved;1765,3;513,85
12929;66;944;;19.02.2017;True;Approved;590,26;513,85
14567;49;944;;02.02.2017;True;Approved;533,51;513,85
16663;45;944;;11.05.2017;True;Approved;441,49;513,85
2123;0;945;;28.06.2017;True;Approved;499,53;513,85
5589;0;945;;01.06.2017;True;Approved;478,16;513,85
12603;100;945;;22.08.2017;True;Approved;1386,84;513,85
13219;38;945;;02.09.2017;False;Approved;2091,47;513,85
15599;28;945;;16.12.2017;False;Approved;1703,52;513,85
18823;54;945;;21.01.2017;True;Approved;1807,45;513,85
19256;58;945;;06.08.2017;False;Approved;1280,28;513,85
2600;84;946;;21.01.2017;True;Approved;792,9;513,85
4350;0;946;;25.04.2017;False;Approved;360,4;513,85
4996;12;946;;28.12.2017;True;Approved;1765,3;513,85
9254;79;946;;16.09.2017;False;Approved;2083,94;513,85
9799;31;946;;21.03.2017;True;Approved;752,64;513,85
9827;87;946;;03.07.2017;True;Approved;1636,9;513,85
17265;88;946;;20.07.2017;False;Approved;1661,92;513,85
19172;89;946;;20.04.2017;False;Approved;1812,75;513,85
108;26;947;;11.10.2017;True;Approved;1992,93;513,85
1921;95;947;;18.08.2017;True;Approved;569,56;513,85
5603;0;947;;15.06.2017;False;Approved;1192,33;513,85
11435;55;947;;28.07.2017;False;Approved;1894,19;513,85
14792;17;947;;11.01.2017;True;Approved;1024,66;513,85
17090;19;947;;27.09.2017;True;Approved;12,01;513,85
1863;1;948;;13.02.2017;True;Approved;1403,5;513,85
10873;93;948;;21.09.2017;True;Approved;1065,03;513,85
11048;80;948;;01.03.2017;True;Approved;1073,07;513,85
926;23;949;;17.04.2017;True;Approved;688,63;513,85
8039;3;949;;14.07.2017;True;Approved;2091,47;513,85
10169;80;949;;05.04.2017;True;Approved;1073,07;513,85
10353;87;949;;29.04.2017;False;Approved;1179;513,85
10712;91;949;;03.10.2017;True;Approved;100,35;513,85
11490;39;949;;13.07.2017;False;Approved;1812,75;513,85
2013;49;950;;19.05.2017;False;Approved;1061,56;513,85
7364;96;950;;28.11.2017;False;Approved;1635,3;513,85
8573;89;950;;13.07.2017;True;Approved;1812,75;513,85
12272;0;950;;14.07.2017;True;Approved;363,01;513,85
14686;35;950;;21.11.2017;True;Approved;1403,5;513,85
16406;74;950;;22.11.2017;False;Approved;1762,96;513,85
17316;0;950;;29.01.2017;True;Approved;290,62;513,85
2996;32;951;;24.12.2017;True;Approved;642,7;513,85
5568;17;951;;18.02.2017;True;Approved;1024,66;513,85
6257;77;951;;08.10.2017;False;Approved;1240,31;513,85
7770;15;951;;19.01.2017;False;Approved;958,74;513,85
16149;62;951;;12.11.2017;True;Approved;478,16;513,85
17644;66;951;;19.01.2017;False;Approved;590,26;513,85
325;62;952;;14.11.2017;True;Approved;478,16;513,85
3176;39;952;;25.01.2017;False;Approved;1812,75;513,85
7848;1;952;;17.03.2017;True;Approved;1403,5;513,85
18394;59;952;;22.05.2017;False;Approved;1061,56;513,85
19448;63;952;;07.05.2017;True;Approved;1483,2;513,85
4075;28;953;;10.03.2017;True;Approved;1216,14;513,85
5554;78;953;;14.05.2017;False;Approved;1765,3;513,85
9836;51;953;;28.08.2017;True;Approved;2005,66;513,85
13628;100;953;;27.03.2017;False;Approved;1036,59;513,85
16351;14;953;;16.12.2017;False;Approved;1386,84;513,85
17629;65;953;;27.04.2017;True;Approved;1807,45;513,85
17750;56;953;;13.10.2017;True;Approved;183,86;513,85
19421;90;953;;03.03.2017;True;Approved;363,01;513,85
19817;12;953;;19.12.2017;False;Approved;1231,15;513,85
7581;24;954;;12.06.2017;False;Approved;1777,8;513,85
11494;7;954;;05.06.2017;True;Approved;980,37;513,85
12265;94;954;;26.08.2017;True;Approved;1635,3;513,85
18075;54;954;;08.09.2017;True;Approved;1292,84;513,85
841;45;955;;16.01.2017;True;Approved;441,49;513,85
3473;81;955;;14.12.2017;True;Approved;586,45;513,85
5722;32;955;;17.12.2017;False;Approved;642,7;513,85
7064;81;955;;19.11.2017;False;Approved;586,45;513,85
9928;56;955;;31.10.2017;True;Approved;183,86;513,85
11194;2;955;;15.03.2017;False;Approved;71,49;513,85
15659;1;955;;16.10.2017;True;Approved;1403,5;513,85
8628;99;956;;07.01.2017;True;Approved;1227,34;513,85
11046;14;956;;10.07.2017;False;Approved;1386,84;513,85
14666;59;956;;20.05.2017;True;Approved;1061,56;513,85
1380;76;957;;02.06.2017;False;Approved;642,31;513,85
7157;45;957;;15.11.2017;True;Approved;441,49;513,85
8719;13;957;;29.08.2017;True;Approved;1163,89;513,85
11091;93;957;;22.11.2017;False;Approved;1065,03;513,85
18618;79;957;;21.05.2017;False;Approved;1555,58;513,85
2391;2;958;;26.11.2017;False;Approved;590,26;513,85
2718;0;958;;18.04.2017;True;Approved;360,4;513,85
4517;15;958;;21.07.2017;False;Approved;1292,84;513,85
8533;53;958;;20.07.2017;True;Approved;1274,93;513,85
11056;0;958;;11.04.2017;True;Approved;175,89;211,37
14000;11;958;;01.08.2017;False;Approved;1775,81;211,37
848;38;959;;28.08.2017;True;Approved;1577,53;211,37
4326;48;959;;12.07.2017;True;Approved;1762,96;211,37
6177;50;959;;26.01.2017;False;Approved;175,89;211,37
9825;77;959;;09.03.2017;False;Approved;1240,31;211,37
11004;97;959;;15.10.2017;False;Approved;202,62;211,37
11363;9;959;;27.04.2017;True;Approved;742,54;211,37
3322;64;960;;16.04.2017;True;Approved;1469,44;211,37
8863;28;960;;07.03.2017;False;Approved;1216,14;211,37
8992;26;960;;13.10.2017;True;Approved;1992,93;211,37
12532;54;960;;18.02.2017;True;Approved;1292,84;211,37
2061;5;961;;07.05.2017;False;Approved;574,64;211,37
4833;0;961;;03.09.2017;False;Approved;366,22;211,37
11340;79;961;;27.10.2017;False;Approved;1555,58;211,37
11776;16;961;;04.02.2017;True;Approved;1661,92;211,37
3485;31;962;;28.12.2017;False;Approved;752,64;211,37
5845;64;962;;17.06.2017;True;Approved;1977,36;211,37
6234;0;962;;25.06.2017;False;Approved;227,88;211,37
10239;89;962;;24.09.2017;True;Approved;1812,75;211,37
12184;91;962;;02.04.2017;True;Approved;642,31;211,37
19297;0;962;;10.07.2017;True;Approved;416,98;211,37
19530;0;962;;18.12.2017;True;Approved;100,35;211,37
2449;99;963;;14.10.2017;False;Approved;1720,7;211,37
2733;0;963;;13.09.2017;False;Approved;227,88;211,37
6732;58;963;;12.03.2017;True;Approved;1280,28;211,37
7936;59;963;;25.03.2017;True;Approved;1415,01;211,37
9082;66;963;;04.07.2017;True;Approved;1163,89;211,37
10252;40;963;;01.07.2017;True;Approved;1894,19;211,37
12997;50;963;;11.07.2017;False;Approved;642,7;211,37
14288;21;963;;30.09.2017;True;Approved;1466,68;211,37
14507;0;963;;16.01.2017;False;Approved;360,4;211,37
16515;41;963;;29.03.2017;True;Approved;958,74;211,37
16866;19;963;;31.10.2017;True;Approved;574,64;211,37
19042;0;963;;02.10.2017;False;Approved;363,01;211,37
600;0;964;;24.06.2017;False;Approved;363,01;211,37
3649;0;964;;25.02.2017;True;Approved;71,16;211,37
4166;70;964;;21.08.2017;True;Approved;1036,59;211,37
15893;6;964;;12.05.2017;False;Approved;748,17;211,37
18326;25;964;;29.12.2017;True;Approved;2005,66;211,37
6579;0;965;;05.06.2017;False;Approved;183,86;211,37
7722;38;965;;15.08.2017;False;Approved;2091,47;211,37
14966;46;965;;05.02.2017;True;Approved;1793,43;211,37
15644;66;965;;31.10.2017;True;Approved;1163,89;211,37
1636;0;966;;17.12.2017;False;Approved;543,39;211,37
10592;84;966;;18.09.2017;False;Approved;792,9;211,37
17427;0;966;;05.01.2017;False;Approved;478,16;211,37
19942;0;966;;30.07.2017;True;Approved;71,16;211,37
859;40;967;;13.03.2017;True;Approved;1458,17;211,37
3574;10;967;;25.10.2017;False;Approved;1466,68;211,37
7003;44;967;;14.01.2017;True;Approved;1769,64;211,37
16796;52;967;;15.04.2017;False;Approved;1280,28;211,37
355;82;968;;22.03.2017;True;Approved;1538,99;211,37
627;90;968;;20.01.2017;False;Approved;945,04;211,37
1718;36;968;;25.11.2017;True;Approved;1289,85;211,37
4268;33;968;;01.05.2017;;Approved;1810;211,37
12022;0;968;;27.04.2017;False;Approved;1148,41;211,37
16563;0;968;;16.09.2017;True;Approved;12,01;211,37
16836;77;968;;20.08.2017;False;Approved;1769,64;211,37
18989;11;968;;17.05.2017;True;Approved;1775,81;211,37
7071;53;969;;18.11.2017;True;Approved;1274,93;211,37
7209;69;969;;10.09.2017;True;Approved;1240,31;211,37
9581;13;969;;03.03.2017;False;Approved;1577,53;211,37
15845;69;969;;13.12.2017;True;Approved;1240,31;211,37
17271;96;969;;28.07.2017;True;Approved;1635,3;211,37
1154;40;970;;27.11.2017;True;Approved;1894,19;211,37
9683;66;970;;07.11.2017;True;Approved;1163,89;211,37
10367;0;970;;07.07.2017;True;Approved;290,62;211,37
19691;13;970;;16.08.2017;False;Approved;1577,53;211,37
19790;7;970;;09.02.2017;True;Approved;1311,44;211,37
5142;92;971;;18.04.2017;False;Approved;1890,39;211,37
7689;17;971;;17.05.2017;True;Approved;1362,99;211,37
11670;0;971;;12.11.2017;True;Approved;499,53;211,37
12374;95;971;;23.01.2017;True;Approved;1073,07;211,37
15526;70;971;;08.10.2017;False;Approved;1036,59;211,37
4623;99;972;;08.07.2017;False;Approved;1227,34;211,37
8717;3;972;;14.03.2017;True;Approved;2091,47;211,37
2308;81;973;;01.11.2017;False;Approved;1151,96;211,37
5986;92;973;;12.06.2017;True;Approved;1890,39;211,37
6919;22;973;;22.12.2017;True;Approved;575,27;211,37
10477;77;973;;09.07.2017;True;Approved;1769,64;211,37
10776;38;973;;08.08.2017;True;Approved;2091,47;211,37
10982;93;973;;08.03.2017;True;Approved;1458,17;211,37
17464;64;973;;27.11.2017;False;Approved;1977,36;211,37
19411;33;973;;22.09.2017;False;Approved;1810;211,37
4717;51;974;;25.01.2017;True;Approved;2005,66;211,37
9157;62;974;;24.12.2017;False;Approved;478,16;211,37
9881;79;974;;21.07.2017;True;Approved;1555,58;211,37
11607;67;974;;24.10.2017;False;Approved;544,05;211,37
17223;39;974;;07.09.2017;True;Approved;1812,75;211,37
18491;49;974;;20.12.2017;False;Approved;533,51;211,37
5432;27;975;;09.02.2017;False;Approved;499,53;211,37
7285;98;975;;10.09.2017;False;Approved;358,39;211,37
10796;46;975;;30.10.2017;True;Approved;1289,85;211,37
13520;0;975;;19.05.2017;True;Approved;405,94;211,37
15675;34;975;;09.02.2017;False;Approved;774,53;211,37
17406;52;975;;23.05.2017;True;Approved;1280,28;211,37
17719;82;975;;28.08.2017;True;Approved;1148,64;211,37
18134;60;975;;22.06.2017;True;Approved;1977,36;211,37
19667;78;975;;20.12.2017;True;Approved;1765,3;211,37
1058;96;976;;06.07.2017;True;Approved;1172,78;211,37
7711;63;976;;13.07.2017;False;Approved;1483,2;211,37
11313;83;976;;10.04.2017;True;Approved;2083,94;211,37
12316;97;976;;04.02.2017;False;Approved;202,62;211,37
13640;95;976;;26.01.2017;False;Approved;569,56;211,37
16067;88;976;;17.01.2017;False;Approved;1198,46;211,37
1541;58;977;;19.11.2017;True;Approved;1280,28;211,37
5891;81;977;;12.01.2017;True;Approved;1151,96;211,37
8753;67;977;;09.02.2017;False;Approved;1071,23;211,37
8839;67;977;;05.06.2017;True;Approved;1071,23;211,37
16106;19;977;;13.02.2017;False;Approved;574,64;211,37
4784;49;978;;17.03.2017;False;Approved;1061,56;211,37
8885;15;978;;29.05.2017;False;Approved;1292,84;211,37
9289;98;978;;21.06.2017;False;Approved;795,34;211,37
10953;0;978;;15.03.2017;False;Approved;60,34;211,37
11814;66;978;;08.03.2017;True;Approved;1163,89;211,37
1782;40;979;;12.10.2017;True;Approved;1894,19;211,37
6508;79;979;;30.05.2017;False;Approved;2083,94;211,37
9073;18;979;;03.06.2017;True;Approved;1148,64;211,37
12993;59;979;;25.02.2017;True;Approved;1415,01;211,37
15506;90;979;;25.12.2017;True;Approved;945,04;211,37
7869;13;980;;06.07.2017;False;Approved;1163,89;211,37
8165;32;980;;05.07.2017;;Approved;642,7;211,37
8814;48;980;;23.02.2017;False;Approved;1762,96;211,37
10175;38;980;;27.04.2017;False;Approved;1577,53;211,37
15570;43;980;;26.03.2017;False;Approved;1151,96;211,37
6736;99;981;;10.03.2017;False;Approved;1227,34;211,37
8086;25;981;;19.05.2017;True;Approved;1538,99;211,37
8800;48;981;;05.12.2017;True;Approved;1762,96;211,37
10602;87;981;;25.05.2017;True;Approved;1179;211,37
14804;72;981;;15.09.2017;True;Approved;360,4;211,37
17785;33;981;;25.05.2017;False;Approved;1311,44;211,37
19949;16;981;;26.11.2017;False;Approved;1661,92;211,37
155;56;982;;04.11.2017;True;Approved;688,63;211,37
2486;66;982;;20.02.2017;False;Approved;1163,89;211,37
7223;0;982;;09.09.2017;True;Approved;495,72;211,37
8240;0;982;;05.11.2017;True;Approved;71,49;211,37
11136;0;982;;08.03.2017;False;Approved;363,01;211,37
12179;0;982;;05.06.2017;False;Approved;12,01;211,37
1120;37;983;;23.05.2017;False;Approved;1793,43;211,37
1797;68;983;;18.01.2017;True;Approved;1636,9;211,37
10664;7;983;;30.09.2017;True;Approved;980,37;211,37
12016;55;983;;21.06.2017;False;Approved;1894,19;211,37
12800;89;983;;05.07.2017;True;Approved;1362,99;211,37
14367;2;983;;29.10.2017;False;Approved;71,49;211,37
17057;81;983;;17.09.2017;True;Approved;586,45;211,37
18633;33;983;;29.12.2017;True;Approved;1311,44;211,37
3857;1;984;;13.10.2017;True;Approved;1403,5;211,37
6173;35;984;;18.03.2017;False;Approved;1057,51;211,37
6821;23;984;;11.10.2017;False;Approved;688,63;211,37
9608;29;984;;13.07.2017;True;Approved;543,39;211,37
15194;98;984;;19.07.2017;False;Approved;358,39;211,37
15343;72;984;;21.06.2017;False;Approved;360,4;211,37
16225;95;984;;24.05.2017;False;Approved;569,56;211,37
17686;99;984;;04.11.2017;False;Approved;1227,34;211,37
2204;19;985;;26.10.2017;False;Approved;574,64;211,37
2464;25;985;;28.08.2017;False;Approved;2005,66;211,37
8966;33;985;;16.12.2017;False;Approved;1810;211,37
14821;66;985;;20.05.2017;False;Approved;1163,89;211,37
2951;30;986;;16.10.2017;True;Approved;748,17;211,37
3167;3;986;;31.08.2017;False;Approved;2091,47;211,37
5191;97;986;;23.07.2017;True;Approved;202,62;211,37
7514;51;986;;25.02.2017;False;Approved;2005,66;211,37
9211;2;986;;10.09.2017;True;Approved;71,49;211,37
9269;76;986;;14.09.2017;False;Approved;642,31;211,37
13546;48;986;;31.01.2017;True;Approved;1762,96;211,37
19631;82;986;;07.02.2017;True;Approved;1148,64;211,37
4173;37;987;;10.08.2017;True;Approved;1793,43;211,37
5116;34;987;;20.04.2017;True;Approved;774,53;211,37
5367;74;987;;26.11.2017;True;Approved;1228,07;211,37
7904;30;987;;17.08.2017;False;Approved;748,17;211,37
8247;86;987;;18.07.2017;False;Approved;235,63;211,37
11160;51;987;;01.08.2017;True;Approved;2005,66;211,37
11605;4;987;;16.05.2017;True;Approved;1129,13;211,37
17959;93;987;;08.12.2017;True;Approved;1065,03;211,37
1420;0;988;;09.09.2017;False;Approved;235,63;211,37
3785;0;988;;12.05.2017;False;Approved;533,51;211,37
4622;75;989;;01.03.2017;True;Approved;1873,97;211,37
7018;100;989;;27.11.2017;True;Approved;1036,59;211,37
7735;0;989;;29.09.2017;False;Approved;56,21;211,37
8832;39;989;;10.11.2017;True;Approved;1812,75;211,37
10176;74;989;;06.05.2017;;Approved;1228,07;211,37
15277;34;989;;05.12.2017;False;Approved;774,53;211,37
1113;85;990;;19.12.2017;True;Approved;752,64;211,37
1830;87;990;;15.08.2017;True;Approved;1179;211,37
2726;81;990;;23.05.2017;True;Approved;586,45;211,37
9169;48;990;;14.10.2017;False;Approved;1762,96;211,37
14449;16;990;;21.08.2017;True;Approved;1661,92;211,37
15047;42;990;;21.07.2017;False;Approved;1810;211,37
15763;23;990;;12.06.2017;True;Approved;688,63;211,37
3211;47;991;;05.08.2017;False;Approved;1720,7;211,37
10608;74;991;;01.04.2017;False;Approved;1228,07;211,37
11822;28;991;;28.06.2017;True;Approved;1216,14;211,37
13326;29;991;;10.02.2017;True;Approved;543,39;211,37
15620;80;991;;14.03.2017;False;Approved;1073,07;211,37
18839;26;991;;20.01.2017;False;Approved;1992,93;211,37
11965;87;992;;26.09.2017;;Approved;1179;
17628;65;992;;10.06.2017;False;Approved;1807,45;
59;93;993;;15.02.2017;True;Approved;1458,17;
1414;32;993;;12.09.2017;True;Approved;1179;
1794;0;993;;10.04.2017;False;Approved;543,39;612,88
1878;0;993;;17.12.2017;False;Approved;202,62;612,88
3938;95;993;;30.12.2017;False;Approved;1073,07;612,88
8475;88;993;;16.06.2017;False;Approved;1661,92;612,88
12986;0;993;;09.06.2017;True;Approved;183,86;612,88
14745;70;993;;05.03.2017;False;Approved;1036,59;612,88
15823;6;993;;23.12.2017;True;Approved;748,17;612,88
3707;91;994;;09.04.2017;True;Approved;100,35;612,88
3970;27;994;;18.11.2017;False;Approved;499,53;612,88
7992;48;994;;30.06.2017;True;Approved;1762,96;612,88
10419;2;994;;21.07.2017;False;Approved;71,49;612,88
15524;10;994;;19.04.2017;True;Approved;1466,68;612,88
822;45;995;;11.02.2017;True;Approved;441,49;612,88
6892;57;995;;21.07.2017;True;Approved;1890,39;612,88
7388;42;995;;02.04.2017;False;Approved;1810;612,88
13390;35;995;;06.07.2017;False;Approved;1057,51;612,88
14487;54;995;;19.12.2017;True;Approved;1292,84;612,88
17952;3;995;;18.11.2017;False;Approved;2091,47;612,88
18938;53;995;;13.01.2017;False;Approved;795,34;612,88
9546;48;996;;11.09.2017;False;Approved;1762,96;612,88
11630;100;996;;28.10.2017;True;Approved;1036,59;612,88
12758;15;996;;10.06.2017;;Approved;958,74;612,88
16155;44;996;;30.03.2017;True;Approved;1769,64;612,88
16820;100;996;;18.01.2017;False;Approved;1036,59;612,88
17192;82;996;;09.03.2017;True;Approved;1148,64;612,88
519;77;997;;19.10.2017;True;Approved;1240,31;612,88
1431;34;997;;15.02.2017;False;Approved;774,53;612,88
4596;74;997;;27.09.2017;True;Approved;1228,07;612,88
6804;85;997;;23.09.2017;False;Approved;752,64;612,88
11658;52;997;;29.08.2017;False;Approved;1280,28;612,88
13187;22;997;;10.02.2017;False;Approved;60,34;612,88
15370;59;997;;01.11.2017;False;Approved;1061,56;612,88
16700;11;998;;12.02.2017;True;Approved;1274,93;612,88
17275;84;998;;08.01.2017;False;Approved;290,62;612,88
1352;66;999;;15.08.2017;False;Approved;1163,89;612,88
5984;84;999;;07.10.2017;False;Approved;792,9;612,88
7129;38;999;;02.01.2017;True;Approved;2091,47;612,88
7354;92;999;;17.09.2017;True;Approved;1890,39;612,88
7772;13;999;;13.05.2017;True;Approved;1577,53;612,88
